"Department of Laboratory Medicine, Lin-Kou Chang Gung Memorial Hospital, Taoyuan, Taiwan.",TWN,1
"Department of Laboratory Medicine and Molecular Diagnostics, Sunnybrook Health Sciences Centre",CAN,1
"Department of Infectious Diseases,  Gothenburg University",SWE,1
Access DX Laboratory,USA,1
"Department of Infectious Disease Prevention and Control, Henan Provincial Center for Disease Control and Prevention",CHN,1
"Medical bioinformatics, sri ramachandra university",IND,1
"Medical Genetics Department, Kocaeli University",TUR,1
"Medical Genetics Laboratory, Regional Centre of Medical Genetics, Emergency County Hospital Craiova",ROU,1
"Medical Genetics, Pamukkale University",TUR,1
"Medical Microbiology, Radboud University Medical Center",NLD,1
"Department of Health Technology and Informatics, Hong Kong Polytechnic University of Hong Kong",HKG,1
"Micrbiology Laboratory,Lu`an Center for Disease Control and Prevention",CHN,1
"Department of Healthcare Biotechnology, National University of Sciences and Technology (NUST)",PAK,1
Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)/ Departamento de Mejora Genética Animal,ESP,1
"Abdaliyev Askar, Tungushbayev Talgat, Sharipova Saule, Shevtsov Alexandr, Amirgazin Asylulan, Kamalova Dinara, Ramankulov Erlan, Balykbaev Kanat",KAZ,1
"Department of Clinical Laboratory, the First People's Hospital of Yunnan Province",CHN,1
Instituto Nacional de Investigación en Salud Pública,ECU,1
Microbial Genomics Lab LAU Byblos,LBN,1
"Microbial Genomics Lab, Lebanese American University, Byblos",LBN,1
Microbial Genomics Laboratory,MEX,1
Instituto Nacional de Investigación  en Salud Pública,ECU,1
"Microbial Genomics Laboratory, Institut Pasteur de Montevideo, Montevideo, Uruguay",URY,1
"Department of Biomedical,  Surgical and Dental Sciences and Department of Biomedical Sciences for Health",ITA,1
"Department of Acute Infectious Diseases Control and Prevention,Yunnan Provincial Center for Disease Control and Prevention",CHN,1
Microbiological Diagnostic Unit Public Health Laboratory (MDU-PHL),AUS,1
Instituto Nacional de Investigación en Salud Publica,ECU,1
"Microbiological Laboratory,Lu`an Center for Disease Control and Prevention",CHN,1
"Microbiology and Immunology, The Peter Doherty Institute for Infection and Immunity",AUS,1
Microbiology and Infections Diseases,FRA,1
Microbiology and Infectious Diseases Dpt,FRA,1
"Microbiology & Bioinformatics and Biostatistics, Kohat University of Science and Technology (Pakistan) & Shanghai Jiao Tong University (China)",PAK,1
"Microbiology,  Canterbury Health Laboratories",NZL,1
"Department of Acute Infectious Diseases Control and Prevention, Yunnan Provincial Center for Disease Control and Prevention",CHN,1
Microbiology Division,USA,1
"Microbiology Division, SC DHEC",USA,1
Defence Research & Development Establishment,IND,1
"Microbiology Division, South Carolina Department of Health and Environmental Control Public Health Laboratory (SC DHEC PHL)",USA,1
Microbiology laboratory- Sultan Qaboos University Hospital,OMN,1
"Microbiology, Regional Medical Research Centre (ICMR)",IND,1
West Java Health Laboratory,IDN,1
"Guangdong Provincia Center for Disease Control and Prevention,Institute of Pathogenic Microbiology,Respiratory Pathogens Laboratory.",CHN,1
"Microbiology Unit ASST Grande Ospedale Metropolitano Niguarda, Milan, Italy",ITA,1
Instituto Nacional de Ciencias Medicas y Nutricion Infectious Diseases,MEX,1
Instituto Nacional de Ciencias Medicas y Nutricion,MEX,1
CSIR-IGIB,IND,1
Croatian Institute of Public Health,HRV,1
Molecular and Cell Biology,BGD,1
"Molecular and Cell Biology, Globe Biotech Limited",BGD,1
Molecular Biology and Biotechnology Lab II,PAK,1
Erasmus Medical Center Department of Virology,NLD,1
"Molecular Genetic, Immuno Gene Center",IRQ,1
CPHL/MOH/EGYPT,EGY,1
Molecular HIV and Emerging Infectious Diseases Laboratory,THA,1
Instituto de Medicina Tropical Universidade de São Paulo,BRA,1
"Molecular Microbiology of Laboratory, Institute of Biotechnology, Vietnam Academy of Science and Technology",VNM,1
Evans Laboratory,CAN,1
"Molecular Pathology, Pathology and Laboratory Medicine Institute, Cleveland Clinic, Ohio, USA",USA,1
"COVID-19 National Reference Laboratory, Pasteur Institute of Iran",IRN,1
cov0976,PER,1
"Zoonotic and Exotic infection Diseases Division, Harbin Veterinary Research Institute, CAAS",CHN,1
cov0975,PER,1
Guangdong Provincial Center for Disease Control and Prevention,CHN,1
Instituto de diagnóstico y Referencia Epidemiologicos (INDRE) Departamento de Virología,MEX,1
"Facultad de Ciencias (Sección Genética Evolutiva, Sección Virología).",URY,1
"MRC/UVRI & LSHTM Uganda Research Unit, South Sudan Ministry of Health, WHO South Sudan",,1
cov0974,PER,1
"MRC/UVRI & LSHTM Uganda Research Unit, Central Public Health Laboratories",UGA,1
cov0973,PER,1
cov0972,PER,1
"Multidisciplinary Research Unit, DHR-ICMR, Institute of Medical Sciences, Banaras Hindu University",IND,1
"Multidisciplinary Research Unit, DHR-ICMR, Institute of Medical Sciences, Banaras Hindu University, Varanasi",IND,1
cov0971,PER,1
cov0970,PER,1
1. National Institute of Public Health - National Institute of Hygiene; 2. Eurofins Genomics Europe Sequencing GmbH,POL,1
"National Center for Expertise, Kazakhstan
National Center for Biotechnology, Kazakhstan",KAZ,1
"National Center for Expertise, Kazakhstan Zonal Virology Laboratory",KAZ,1
"National Center for Expertise, National Center for Biotechnology, Kazakhstan",KAZ,1
cov0968,PER,1
cov0966,PER,1
cov0965,PER,1
cov0964,PER,1
cov0963,PER,1
National Centre for Communicable Deseases (NCCD),MNG,1
National Centre for Communication Disease (NCCD) National Influenza Center,MNG,1
National Centre for Disease Control (NCDC) National Influenza Center,MNG,1
"National Centre for Infectious Diseases, National Centre for Infectious Diseases",SGP,1
cov0962,PER,1
cov0961,PER,1
cov0960,PER,1
cov0959,PER,1
cov0958,PER,1
cov0957,PER,1
"National Influenza and other Respiratory Viruses Centre-Tunisia, Virology Unit, Microbiology Laboratory, Charles Nicolle Hospital",TUN,1
cov0956,PER,1
"National Influenza Center, Indian Council of Medical Research - National Institute of Virology",IND,1
"National Influenza Center, Indian Council of Medical Research-National Institute of Virology",IND,1
National Influenza Center - National Institute of Hygiene and Epidemiology (NIHE),VNM,1
Instituto de Diagnóstico y Referencia Epidemiologicos,MEX,1
National Influenza Centre for Nothern Greece,GRC,1
"National Institute for Allergy and Infectious Diseases Integrated Research Facility - Frederick (NIAID IRF- Frederick), National Institutes of Health (NIH)",USA,1
cov0955,PER,1
National Institute for Biological Standards and Control (NIBSC),GBR,1
"National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Control and Prevention",CHN,1
National Institute for Communicable Disease Control and Prevention (ICDC) Chinese Center for Disease Control and Prevention (China CDC),CHN,1
cov0954,PER,1
cov0953,PER,1
cov0952,PER,1
cov0951,PER,1
"National Institute for Viral Disease Control and Prevention, China CDC,  Yunnan Provincial CDC",CHN,1
"National Institute for Viral Disease Control & Prevention, China CDC",CHN,1
cov0949,PER,1
cov0948,PER,1
cov0947,PER,1
National Institute of Biomedical Genomics – INSACOG,IND,1
National Institute of Biotechnology,BGD,1
cov0946,PER,1
cov0945,PER,1
cov0944,PER,1
"National Institute of Health, WHO Regional Reference Laboratory for Polio Eradication, Virology Department",PAK,1
National Institute of Hygiene and Epidemiology (NIHE),VNM,1
cov0943,PER,1
"National Institute of Public Health - National Institute of Hygiene,
DNA Sequencing and Synthesis Facility (oligo.pl) - Institute of Biochemistry and Biophysics PAS",POL,1
"CoronaNet Lab- TaskForce Regione Campania, CEINGE Biotecnologie Avanzate, Via G. Salvatore",ITA,1
"Faculty of Medicine, Al-Quds University",PSE,1
"National Institute of Virology, Pune",IND,1
"National Key Laboratory of Gene Technology, Institute of Biotechnology, Vietnam Academy of Science and Technology",VNM,1
"Collaboration between the University of Melbourne at The Peter Doherty Institute for Infection and Immunity, and the Victorian Infectious Disease Reference Laboratory",AUS,1
"Clinical virology Laboratory, Stanford University School of Medicine",USA,1
National Reference Laboratory,RWA,1
"National Reference Laboratory for COVID-19, Pasteur Institute of Iran",IRN,1
"National Reference Laboratory, NCDC, Abuja",NGA,1
National Veterinary Institute,SWE,1
"Clinical Microbiology, Sahlgrenska University Hospital,",SWE,1
"Clinical microbiology, Sahlgrenska University Hospital",SWE,1
"Clinical Laboratory, Fuyang City Center for Disease Control and Prevention",CHN,1
"Clinical Division,  Fred Hutchinson Cancer Research Center",USA,1
"Instituto Adolfo Lutz, Interdisciplinary Procedures Center, Strategic Laboratory",BRA,1
Nevada State Health Lab,USA,1
Instituto Adolfo Lutz Interdisciplinary Procedures Center Strategic Laboratory,BRA,1
"Faculty of Natural Sciences, Comenius University in Bratislava",SVK,1
"Cicin Sain lab, Helmholtz Centre for Infection Research",HRV,1
Cicin-Sain Lab,DEU,1
Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,ITA,1
Nigerian Institute of Medical Research,NGA,1
CHU Poitiers,FRA,1
CHU Lille - Laboratoire de Virologie,FRA,1
"No.409,Gaocheng Middle Road,Lu`an City,Anhui Provice",CHN,1
"Noblis, Inc.",USA,1
"Chiu Laboratory
UCSF-Abbott Viral Diagnostics and Discovery Center
University of California, San Francisco",USA,1
Child Health Research Lab,BGD,1
Northumbria University,GBR,1
Norwegian Institute of Public Health,NOR,1
"Institute of Tropical Disease, Universitas Airlangga; Fakultas Kedokteran, Universitas Sumatra Utara",IDN,1
Institute of Pathology,DEU,1
"Wisconsin State Laboratory of Hygiene
Communicable Disease Division",USA,1
NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Centre for Infectious Diseases and Microbiology Laboratory Services; Westmead Hospital; University of Sydney,AUS,1
Ohio Department of Health,USA,1
Ohio Depart of Health Laboratory,USA,1
"Oklahoma Animal Disease Diagnostic Laboratory,  Oklahoma State University",USA,1
OLVZ Aalst,BEL,1
"Institute of pathogenic microbiology, Jiangsu Provincial Center for Disease Control and Prevention",CHN,1
CERBA LAB,FRA,1
Orange County Public Health Laboratory,USA,1
Osmania University,IND,1
"Institute of Molecular Virology, University Münster",DEU,1
OSU Polaris Molecular Laboratory,USA,1
"Centre of Nanotechnologies, INCD IMT-Bucuresti (National Institute for Research and Development in Microtechnologies - Bucharest)",ROU,1
"Centre Hospitalier Universitaire Dijon
Laboratoire de Virologie 
Plateforme de Biologie Hospitalo-Universitaire",FRA,1
Pathogen Discovery,USA,1
"Centre for Human Virology & Genomics, Nigerian Institute of Medical Research",NGA,1
"Centre for Dengue Research, USJ, SL",LKA,1
"Pathogenic microbiology laboratory，Huashan Hospital, Fudan University",CHN,1
"Centre for Dengue Research, Department of Immunology and Molecular Medicine,",LKA,1
"Fujita Health University School of Medicine, Department of Microbiology",JPN,1
PathoSense BV,BEL,1
PCR lab,IRQ,1
"Institute of Medical Biology, Chinese Academy of Medical Sciences and Peking Union Medical College",CHN,1
Pharmgenetix GmbH,ITA,1
"Philippine Genome Center, University of the Philippines System",PHL,1
"Physiology, Istanbul Medeniyet University",TUR,1
"Pirogov Russian National Research Medical University, Research and Development",RUS,1
"Functional Genomics Core, Center For Targeted Therapeutics,",USA,1
"Institute of Human Virology, Zhongshan School of Medicine, Sun Yat-sen University",CHN,1
"Institute of Human Genetics, Polish Academy of Sciences,",POL,1
"Central Biological Research Laboratory and Department of Biochemistry and Molecular Biology

Central Biological Research Laboratory and Department of Biochemistry and Molecular Biology",BGD,1
"Project group Epidemology of Highly Pathogenic Microorganisms, Robert Koch Institut",BFA,1
Protzer Lab,DEU,1
"Functional Genomics Core, 
University of South Carolina,",USA,1
"Center of Scientific Excellence for Influenza Viruses,National Research Centre (NRC), Egypt.",EGY,1
"Center of Scientific Excellence for Influenza Viruses, National Research Centre (NRC), Egypt.",EGY,1
Public Health Agency of Canada - National Microbiology Laboratory,CAN,1
"Center of Medical Microbiology, Virology, and Hospital Hygiene, Heinrich Heine University Düsseldorf",DEU,1
Public Health Lab,BHR,1
"Public Health Laboratory,  NYC DOHMH",USA,1
"Public Health Microbiology Unit,  Bavarian Health and Food Safety Authority",DEU,1
Public Health Virology-Forensic and Scientific Services,AUS,1
"Zoonotic and Exotic infection Diseases Division, Harbin Veterinary Resrarch Institute, CAAS",CHN,1
Institute of Environmental Science and Research (ESR) WHO National Influenza Centre,NZL,1
"Public Health Virology Laboratory, Forensics and Scientific Services, Queensland Health",AUS,1
"Center for Precision Genome Editing and Genetic Technologies for Biomedicine, Pirogov Medical University Moscow Russian Federation",RUS,1
Worobey Lab on behalf of the Arizona COVID-19 Genomics Union,USA,1
Institute of Biomedical & Genetic Engineering,PAK,1
Rapid Response Team,IRN,1
"Redeemer's University, ACEGID",NGA,1
Reditus Laboratories,USA,1
Research and Medical Analysis Laboratory of Gendarmerie Royale,MAR,1
"Research Center for Genetic Engineering and Biotechnology ""Georgi D. Efr",MKD,1
"Research Center for Genetic Engineering and Biotechnology ""Georgi D. Efremov” , Macedon",MKD,1
"Research Center for Genetic Engineering and Biotechnology ""Georgi D. Efremov” , Macedoni",MKD,1
"Center for Genomics, Department of Microbiology, BJ Government Medical College and Sassoon Hospitals, Pune - 411001, Maharashtra, India",IND,1
"Research institute for Biotechnology and Bio-engineering, Isfahan University of Technology",IRN,1
"Institute information  KU Leuven, Clinical and Epidemiological Virology",BEL,1
"Research platform for Transfusion-transmitted Disease, Institute of Blood Transfusion, Chinese Academy of Medical Sciences",CHN,1
Research Unit of Systems Microbiology,THA,1
"CEIRS Data Processing and Coordinating Center, Center for Research on Influenza Pathogenesis (CRIP)",CHL,1
Robert Koch Institut,DEU,1
"CAS Key Laboratory of Pathogenic Microbiology and Immunology, Institute of Microbiology, Chinese Academy of Sciences",CHN,1
Zoontic and Exotic infection Diseases Division,CHN,1
"Carrington Lab, Department of Preclinical Sciences, Faculty of Medical Sciences, The University of the West Indies, St Augustine Campus",,1
"Institute for Medical Research Infectious Disease Research Centre, National Institutes of Health, Ministry of Health Malaysia",MYS,1
Royal Hobart Hospital,AUS,1
"Carrington Lab, Department ofBuilding 36, First Floor Biochemistry Unit, Faculty of Medical Sciences, The University of the West Indies",LCA,1
"Institute for Medical Research Infectious Disease Research Centre,  National Institutes of Health,  Ministry of Health Malaysia",MYS,1
"Institute for Medical Research, Infectious Disease Research Centre, National Institutes of Health, Minis",MYS,1
"""1. Genome Research Center for Health (CRGS) / 2. Laboratory of Molecular Medicine and Genomics(LMMGe) / 3. Center for Research in Pure and Applied Mathematics (CRMPA)""",ITA,1
"CardioVir EA-4684, University of Reims Champagne Ardenne",FRA,1
"Institute for Medical Microbiology/Institute for Medical Virology, University Hospital Tuebingen, Germany",DEU,1
"Institute for infectious medicine & hospital hygiene, CaSe-Group",DEU,1
"School of Pharmacy, Shenandoah University",USA,1
"School of Veterinary Medicine, Disease Control",ZMB,1
"Bureau of Public Health Laboratories, Florida Department of Health (BPHL,  FLDOH)",USA,1
"Scientific Platform Pasteur USP, University of Sao Paulo",BRA,1
"Scientific Veterinary Institute ""Novi Sad""",SRB,1
"SCSFRI, South China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences (SCSFRI, CAFS)",CHN,1
"Seattle Flu Study, University of Washington Medical Center",USA,1
Second Hospital of Anhui Medical University,CHN,1
"Second Military Medical University, Department of Microbiology",CHN,1
SeqCOVID-SPAIN consortium/IBV (CSIC),ESP,1
Gen Era Diagnostics Inc.,TUR,1
Sequencing and Bioinformatics Service and Molecular Epidemiology Research Group. FISABIO-Public Health.,ESP,1
"1-Clinical and Experimental Pharmacology Lab, LR16SP02, National Center of Pharmacovigilance, University of Tunis El Manar, Tunis, Tunisia.
2-Neurodegenerative diseases and psychiatric troubles, LR18SP03, Razi Hospital, University of Tunis El Manar, Tunis, Tunisia.
3- Ministry of Health, National Observatory of New and Emerging Diseases, 1006, Tunis, Tunisia",TUN,1
Sequencing and Bioinformatics Service FISABIO-Public Health,ESP,1
Servicio de Secuenciación y Análisis Molecular –SSiGMol,COL,1
"Shared Scientific Laboratory, Research Institute for Biological Safety Problems, RIBSP",KAZ,1
"Shenzhen Key Laboratory of Pathogen and Immunity, National Clinical Research Center for Infectious Disease,Shenzhen Third People's Hospital",CHN,1
Shiraz University,IRN,1
"Shoichi Sakaguchi Osaka Medical and Pharmaceutical University, Microbiology and Infection Control",JPN,1
Inspection Center of Hanghzou Center for Disease Control and Prevention,CHN,1
"Sídlištní 136/24 165 03, Prague Czech Republic",CZE,1
"Biotechnology, National Centre for Disease Control",IND,1
SMU Metagenomics lab,ROU,1
Son Espases,ESP,1
SON ESPASES UNIVERSITARY HOSPITAL,ESP,1
"South Dakota Public Health Laboratory, South Dakota Department of Health",USA,1
Insepction Center of Hangzhou Center for Disease Control and Prevention,CHN,1
INSACOG at CSIR Institute of Genomics and Integrative Biology,IND,1
Spiez Laboratory,CHE,1
SSigMol,COL,1
"Bioscience Research InstituteIbn Sina UniversityKhartoum, Sudan",,1
Bioscience Research institute,,1
Hangzhou Center for Disease and Control Microbiology Lab,CHN,1
State Key Laboratory for Emerging Infectious Diseases Department of Microbiology Li Ka Shing Faculty of Medicine The University of Hong Kong,HKG,1
State Key Laboratory of Agricultural Microbiology,CHN,1
Biosafety Department PCL3,MAR,1
"State Key Laboratory of Emerging Infectious Diseases, The University of Hong Kong",CHN,1
"State Key Laboratory of Genetic Resources and Evolution, Kunming Institute of Zoology, Chinese Academy of Sciences",CHN,1
"State Key Laboratory of Respiratory Disease, National Clinical Research Center for Respiratory Disease, Guangzhou Institute of Respiratory Health, the First Affiliated Hospital of Guangzhou Medical University",CHN,1
"Biomedical Sciences for Health, University of Milan",ITA,1
"Innovative Genomics Institute, UCB",USA,1
"Biomedical Science and Technology, Konkuk University, Laboratory of Cytokine Immunology (Room 601-1) IBST,Konkuk University",KOR,1
"Influenza Virus Research Center, National Institute of Infectious Diseases",JPN,1
Genetics Research Center. University Of Social Welfare And Rehabilitation Sciences,IRN,1
"Stefan cel Mare, University Metagenomics lab",ROU,1
Steininger Lab,AUT,1
Stellenbosch University and NHLS,ZAF,1
"Stem Cell Lab, Universitas Pembangunan Nasional Veteran Jakarta",IDN,1
Stem Cell Lab. Universitas Pembangunan Nasional Veteran Jakarta (UPNVJ),IDN,1
Stem Cell Research and Development Center,IDN,1
St. Jude Children's Research Hospital Infectious Diseases,LBN,1
"SVFI, Veterinary institute in Zvolen, Slovakia",SVK,1
"Biology,  UFLA",BRA,1
Switzerland,CHE,1
"Biology, MCL",EGY,1
"Infectious diseases, Chan Zuckerberg Biohub",USA,1
"Technical Support Units for Scientific Research (UATRS), National Centre for Scientific and Technical Research (CNRST)",MAR,1
Tehran University of Medical Sciences,IRN,1
Tejgaon College bmb lab,BGD,1
"Bioinfo, Vision Medicals, Lianhe,",CHN,1
"Infectious Disease Research Department, King Abdullah International Medical Research Center (KAIMRC)",SAU,1
"Bioinformatics Research Group, Szentágothai Research Centre, University of Pécs",HUN,1
"Thai National Influenza Center, Department of medical Science, Ministry of Public Health, Thailand",THA,1
Geneva Centre for Emerging Viral Diseases,CHE,1
"Infectious Disease Hospital, Central Laboratory",CHN,1
THE AFRICA GENOMICS CENTRE AND CONSULTANCY LIMITED,KEN,1
"The Department of Infectious Disease Prevention and Control, Henan Provincial Center for Disease Control and Prevention",CHN,1
Hangzhou Center for Disease Control and Prevention,CHN,1
Bioinformatics Laboratory,BRA,1
"Infectious Disease Biology, Institute of Life Sciences",IND,1
"The National Laboratory of Health, Environment and Food, Maribor, Slovenia",SVN,1
"The National Laboratory of Health, Environment and Food - Centre for Medical Microbiology Maribor",SVN,1
The Ohio State University James Molecular lab,USA,1
"Bioinformatics Division, National Institute of Biotechnology (NIB)",BGD,1
"Infection and Immunology, Translational Health Science and Technology Institute",IND,1
"Bioinformatics Division, National Institute of Biotechnology",BGD,1
Indonesian Research Center for Veterinary Science/BBalitvet,IDN,1
"Bioinformatics and Life Sciences, Noblis",USA,1
"Tropical Infectious Diseases Research and Education Centre (TIDREC), Universiti Malaya, Kuala Lumpur, Malaysia",MYS,1
"TSGH-CP molecular lab, Division of Clinical Pathology, Department of Pathology",TWN,1
Indonesian Research Center for Veterinary Science / BBalitvet,IDN,1
"UAntwerp, Laboratory of Medical Microbiology, Campus Drie Eiken S6.26, Universiteitsplein 1, 2610, Wilrijk, Belgium",BEL,1
UC Davis Genome Center,USA,1
Wyoming Public Health Laborator,USA,1
"Biobank Lab,
Department of Molecular Biophysics,
Faculty of Biology and Environmental Protection,
University of Lodz",POL,1
Imperial College London,GBR,1
"Bezmialem Vakif University, Medical School & Beykoz Institute of Life Sciences & Biotechnology",TUR,1
Beijing Genomics Institute (BGI),CHN,1
"Unite des virus emergents, UMR190",FRA,1
"Genomic Research Lab, BCSIR, Dr. Qudrat-E-Khuda Road, Dhaka 1205, Bangladesh",BGD,1
"Gujarat Biotechnology Research Centre, Gandhinagar",IND,1
HIV Molecular Laboratory,ETH,1
"Unit for Laboratory Development and Technology Transfer, Public Health Agency of Sweden",SWE,1
"Universidad del Valle, Universidad Nacional de Colombia-Sede Palmira, International Center for Tropical Agriculture",COL,1
Universidade Federal do Parana (UFPR),BRA,1
Universidad Industrial de Santander,COL,1
"Beaconlab (Bioinformatics Evolution and Comparative Genomics lab), Dept of Biosciences, University of Milan",ITA,1
"Universitas Sebelas Maret (UNS); Rumah Sakit Universitas Sebelas Maret (RS-UNS), Surakarta; National Institute of Health Research and Development, Indonesian Ministry of Health , Jakarta).",IDN,1
"Universitas Sebelas Maret (UNS); Rumah Sakit Universitas Sebelas Maret (RS-UNS), Surakarta; National Institute of Health Research and Development, Indonesian Ministry of Health, Jakarta.",IDN,1
"Universitätstr.1
40225 Düsseldorf
Germany",DEU,1
Imeda Hospital,BEL,1
"University Hospital Basel, Clinical Virology",CHE,1
"Genomic Research Lab, BCSIR, Dr. Qudrat-E-Khuda Road, Dhaka-1205, Bangladesh",BGD,1
Bavarian Health and Food Safety Authority (LGL),DEU,1
Health & Environment Institute of Gwangju,KOR,1
University Medical Center Hamburg-Eppendorf,DEU,1
